update,loss,policy_loss,value_loss,entropy,fps,eval_avg_return
1068,-0.010800570249557495,0.03510025143623352,0.0034825983457267284,4.938342094421387,2175.5256872636605,nan
1069,-0.09571602940559387,-0.05217454582452774,0.00582399545237422,4.936547756195068,2175.657648282295,nan
1070,-0.07525628805160522,-0.04611705243587494,0.020229719579219818,4.936895370483398,2175.7777712193865,nan
1071,-0.10291346907615662,-0.06007473170757294,0.006547648925334215,4.938638210296631,2175.9229919802942,nan
1072,-0.12129794806241989,-0.07558364421129227,0.0036879735998809338,4.940227508544922,2176.080994976742,nan
1073,-0.14654682576656342,-0.10423985868692398,0.007106816861778498,4.941379070281982,2176.2205778575067,nan
1074,-0.0733085498213768,-0.028581928461790085,0.004694260656833649,4.9420881271362305,2176.361206307269,nan
1075,-0.07320515811443329,-0.02915068343281746,0.005354015156626701,4.940849304199219,2176.4291987140496,nan
1076,-0.05383678153157234,-0.005417713895440102,0.0009534786222502589,4.937254905700684,2176.525876272014,nan
1077,-0.01879017800092697,0.03006916120648384,0.00048517395043745637,4.934451580047607,2176.6669319545103,nan
1078,-0.11147285997867584,-0.0633394792675972,0.0011969205224886537,4.933030605316162,2176.8231633971563,nan
1079,0.005396347492933273,0.03686720132827759,0.01785026118159294,4.932111740112305,2176.9468021191487,nan
1080,-0.07237778604030609,-0.0366915687918663,0.013647835701704025,4.933404922485352,2177.103846332677,nan
1081,-0.08450199663639069,-0.043543919920921326,0.008392606861889362,4.935068130493164,2177.3015500218726,nan
1082,-0.03158392757177353,0.015633806586265564,0.002158584538847208,4.937631607055664,2177.436614994824,nan
1083,-0.12807615101337433,-0.07963625341653824,0.0009548371890559793,4.9394731521606445,2177.573214941365,nan
1084,-0.16281533241271973,-0.11600750684738159,0.0026244823820888996,4.943231582641602,2177.7145538677196,nan
1085,-0.06530158221721649,-0.030719880014657974,0.014878866262733936,4.946056365966797,2177.8359489049026,nan
1086,-0.08273857831954956,-0.03450700640678406,0.0012274507898837328,4.945901870727539,2177.992905434462,nan
1087,-0.12524501979351044,-0.07704497873783112,0.0012723964173346758,4.9472432136535645,2178.1204632495874,nan
1088,-0.024597249925136566,0.015153505839407444,0.009751806035637856,4.95025634765625,2178.1882971477144,nan
1089,-0.006788168102502823,0.022122003138065338,0.02063583955168724,4.954601287841797,2178.312428677557,nan
1090,0.06071031838655472,0.09670807421207428,0.013601711019873619,4.959947109222412,2178.4491697547805,nan
1091,-0.10310464352369308,-0.06301280856132507,0.009555852971971035,4.964768886566162,2178.594361883674,nan
1092,-0.08226806670427322,-0.03448478505015373,0.0018830947810783982,4.96663761138916,2178.7576763478505,nan
1093,-0.00877123698592186,0.027017977088689804,0.013919663615524769,4.970887660980225,2178.8514874256425,nan
1094,-0.030374601483345032,-0.03678309544920921,0.05614544078707695,4.973694801330566,2178.888718979331,nan
1095,-0.0821964293718338,-0.04285050928592682,0.01041458174586296,4.976049900054932,2178.9848539447835,nan
1096,-0.0870370864868164,-0.03889467567205429,0.0016399738378822803,4.978238105773926,2179.1610928157143,nan
